clips	text
cefc-fleuron-V_Rint_03_P7-140	même euh que vous n'avez pas euh que vous euh que vous n'avez pas la nationalité
cefc-fleuron-V_Rint_03_P7-187	d'accord merci beaucoup
cefc-fleuron-V_Rint_03_P7-146	je vous donne ses coordonnées
cefc-fleuron-V_Rint_03_P7-49	donc mais c'est des vraiment c'est différent
cefc-fleuron-V_Rint_03_P7-93	euh aussi au au Canada euh
cefc-fleuron-V_Rint_03_P7-167	tout elle est chef de service de des relations internationales de l'Université de Nancy
cefc-fleuron-V_Rint_03_P7-178	les relations internationales
cefc-fleuron-V_Rint_03_P7-72	puisque non non ici c'est vraiment le le bureau ben erasmus
cefc-fleuron-V_Rint_03_P7-118	en psychologie
cefc-fleuron-V_Rint_03_P7-58	voilà mh maintenant vous avez quand
cefc-fleuron-V_Rint_03_P7-181	c'est le numéro de téléphone aussi
cefc-fleuron-V_Rint_03_P7-107	euh s condition de participation
cefc-fleuron-V_Rint_03_P7-188	merci beaucoup c'est très gentil
cefc-fleuron-V_Rint_03_P7-189	voilà je vous en prie
cefc-fleuron-V_Rint_03_P7-22	ouais c'est les pays
cefc-fleuron-V_Rint_03_P7-132	il y a madame NNAAMMEE euh
cefc-fleuron-V_Rint_03_P7-50	mais ce n'est plus le programme erasmus hein
cefc-fleuron-V_Rint_03_P7-150	mais c'est c'est possible euh de partir euh en sachant que les candidatures se font beaucoup plus tôt que les candidatures erasmus c'est déjà vers le mois de de décembre qu'il faut euh
cefc-fleuron-V_Rint_03_P7-29	c'est vrai que c'-~ hum ça ne rentre oui
cefc-fleuron-V_Rint_03_P7-33	il faut être de nationalité ouais
cefc-fleuron-V_Rint_03_P7-48	euh comme on reçoit des étudiants américains ou des étudiants japonais hein
cefc-fleuron-V_Rint_03_P7-126	c'est au Cours à l'E P C S
cefc-fleuron-V_Rint_03_P7-98	c'est madame NNAAMMEE qui est
cefc-fleuron-V_Rint_03_P7-36	d'accord mais c'est c'est obligatoire ou ou en fait euh il y a encore la possibilité
cefc-fleuron-V_Rint_03_P7-180	trente-quatre Cours Léopold
cefc-fleuron-V_Rint_03_P7-69	donc soit c'est par une propre recherche
cefc-fleuron-V_Rint_03_P7-43	maintenant il y a d'autres accords qui sont mis en place
cefc-fleuron-V_Rint_03_P7-163	je je note ça l'EPCS
cefc-fleuron-V_Rint_03_P7-106	aux Etats-Unis Wisconsin
cefc-fleuron-V_Rint_03_P7-156	un petit message et puis elle vous répondra elle vous répondra rapidement
cefc-fleuron-V_Rint_03_P7-56	ouais il faudrait faire partie euh d'un des pays de l'Union Européenne
cefc-fleuron-V_Rint_03_P7-30	c'est vrai que vous êtes de nationalité euh vietnamienne
cefc-fleuron-V_Rint_03_P7-91	comme je vous disais on a des accords avec les Etats-Unis
cefc-fleuron-V_Rint_03_P7-45	erasmus c'est des accords bilatéraux
cefc-fleuron-V_Rint_03_P7-14	où il y a des possibilités pour partir en séjour euh d'études
cefc-fleuron-V_Rint_03_P7-97	au Canada mh hum
cefc-fleuron-V_Rint_03_P7-113	mh mais ça c'est il n'y a pas de psycho
cefc-fleuron-V_Rint_03_P7-154	alors je vous donne l'adresse de madame euh NNAAMMEE point F R
cefc-fleuron-V_Rint_03_P7-76	mais ce ne sera pas euh
cefc-fleuron-V_Rint_03_P7-23	donc de l'Union Européenne hum
cefc-fleuron-V_Rint_03_P7-94	mais il faut je j'ai vérifié parce que ce n'est pas moi qui qui m'occupe hein des de ces accords
cefc-fleuron-V_Rint_03_P7-75	donc c'est euh il y a d'autres accords
cefc-fleuron-V_Rint_03_P7-10	mh euh en psychologie c'est madame NNAAMMEE le professeur coordinateur erasmus
cefc-fleuron-V_Rint_03_P7-64	d'autres oui oui ouais
cefc-fleuron-V_Rint_03_P7-84	donc effectivement là ce sera ce sera pas possible
cefc-fleuron-V_Rint_03_P7-131	euh donc il y a donc le service des relations internationales
cefc-fleuron-V_Rint_03_P7-121	heu mh
cefc-fleuron-V_Rint_03_P7-41	erasmus oui c'est obligatoire euh
cefc-fleuron-V_Rint_03_P7-71	mh euh mais euh ici c'est vrai que moi je ne pourrai pas suivre votre dossier hein tout ce qui est euh
cefc-fleuron-V_Rint_03_P7-103	euh toutefois elle me donne toujours hein les les fiches de de de candidature
cefc-fleuron-V_Rint_03_P7-149	comme je vous disais différents hein pas du tout erasmus
cefc-fleuron-V_Rint_03_P7-166_2	elle elle est responsable de
cefc-fleuron-V_Rint_03_P7-183	NNAAMMEE voilà
cefc-fleuron-V_Rint_03_P7-122	donc là je pense que le mieux ce serait de de contacter euh
cefc-fleuron-V_Rint_03_P7-15	d'accord non
cefc-fleuron-V_Rint_03_P7-16	mais moi en fait moi j'ai une question parce que moi j'ai hum j'ai vu sur internet
cefc-fleuron-V_Rint_03_P7-86	non mais par exemple pour euh pour le séjour euh bon aux Etats-Unis au au Japon est-ce que c'est
cefc-fleuron-V_Rint_03_P7-5	hum d'accord d'accord
cefc-fleuron-V_Rint_03_P7-19	euh le programme erasmus c'est juste pour les les oui
cefc-fleuron-V_Rint_03_P7-31	donc c'est vrai que euh ben le Vietnam ne fait pas partie euh de l'Union Européenne
cefc-fleuron-V_Rint_03_P7-174	à la Faculté de Droit l'I U T Charlemagne
cefc-fleuron-V_Rint_03_P7-162	je peux vous donner l'adresse euh où se trouve son bureau hein
cefc-fleuron-V_Rint_03_P7-157	voilà NNAAMMEE
cefc-fleuron-V_Rint_03_P7-159	coordonnées c'est comme l'adresse
cefc-fleuron-V_Rint_03_P7-141	enfin que vous avez la nationalité euh
cefc-fleuron-V_Rint_03_P7-133	ou vous pouvez même lui envoyer un petit message électronique
cefc-fleuron-V_Rint_03_P7-129	trente-deux trente-quatre Cours Léopold
cefc-fleuron-V_Rint_03_P7-79	euh de la même façon hein ça va plutôt être une recherche personnelle maintenant pour vous mh
cefc-fleuron-V_Rint_03_P7-3	oui euh moi je voudrais me renseigner euh pour les mh comment dire euh pour partir pour partir à l'étranger en troisième année
cefc-fleuron-V_Rint_03_P7-32	donc euh c'-~ c'est vrai que ça fait partie d'une euh d'une des clauses
cefc-fleuron-V_Rint_03_P7-12	donc je vais regarder un petit peu les pays hein qui sont euh
cefc-fleuron-V_Rint_03_P7-68	d'autres organismes
cefc-fleuron-V_Rint_03_P7-8	hein également en master euh donc vous avez dans votre UFR des des échanges qui qui existent déjà
cefc-fleuron-V_Rint_03_P7-6	donc en deuxième année euh donc effectivement vous pouvez euh partir en séjour erasmus à partir de L3
cefc-fleuron-V_Rint_03_P7-158	mais il n'y avait d'autres euh
cefc-fleuron-V_Rint_03_P7-173	un sur
cefc-fleuron-V_Rint_03_P7-53	euh mais mais c'est vrai que vous ne pourrez pas partir en séjour erasmus parce que vous n'avez pas la nationalité euh
cefc-fleuron-V_Rint_03_P7-110	mh être étudiant d'un des départements ou d'UFR
cefc-fleuron-V_Rint_03_P7-137	est-ce que c'est possible de faire un séjour aux Etats-Unis en sachant en précisant
cefc-fleuron-V_Rint_03_P7-81	vous ne vous ne bénéficierez pas de des aides qui sont prévues par exemple dans la charte erasmus tout ce qui est s aide s financière euh hein on on aide les étudiants euh
cefc-fleuron-V_Rint_03_P7-124	mh non je savais mh je sais pas
cefc-fleuron-V_Rint_03_P7-24	euh donc effectivement il faut euh avoir euh la nationalité européenne
cefc-fleuron-V_Rint_03_P7-4	maintenant moi je suis euh je suis étudiante en psychologie une deuxième année
cefc-fleuron-V_Rint_03_P7-164	donc service des relations internationales
cefc-fleuron-V_Rint_03_P7-148	donc ça c'est des accords oui
cefc-fleuron-V_Rint_03_P7-170	et puis dans dans chaque composante il y a un bureau erasmus
cefc-fleuron-V_Rint_03_P7-168	deux d'accord
cefc-fleuron-V_Rint_03_P7-161	le numéro de téléphone
cefc-fleuron-V_Rint_03_P7-153	ah oui d'accord
cefc-fleuron-V_Rint_03_P7-17	mais il a des informations qui indiquent que
cefc-fleuron-V_Rint_03_P7-100	au Service des Relations Internationales hein de l'université
cefc-fleuron-V_Rint_03_P7-120	ensuite avoir le TOEFL
cefc-fleuron-V_Rint_03_P7-65	et euh ouais moi je voudrais me renseigner pour pour l'autre type euh de séjour hum
cefc-fleuron-V_Rint_03_P7-144	je vous donne ses coordonnées
cefc-fleuron-V_Rint_03_P7-119	euh je pense pas que ce soit possible
cefc-fleuron-V_Rint_03_P7-112	faire partie avoir le statut hein étudiant de de l'Université Nancy
cefc-fleuron-V_Rint_exo_05_P6-80	hein ça peut se faire rapidement je pense en en attendant le le papier euh
cefc-fleuron-V_Rint_exo_05_P6-78	je vous donne le numéro du fax
cefc-fleuron-V_Rint_exo_05_P6-18	quoi euh bah la carte hum
cefc-fleuron-V_Rint_exo_05_P6-64	voilà ouais ouais une attestation en attendant
cefc-fleuron-V_Rint_exo_05_P6-3	je regarde je regarde
cefc-fleuron-V_Rint_exo_05_P6-155	ça je garde le dossier hein
cefc-fleuron-V_Rint_exo_05_P6-16	ah euh c'est la carte
cefc-fleuron-V_Rint_exo_05_P6-89	et on est il faut que les papiers soient soient bien conformes
cefc-fleuron-V_Rint_exo_05_P6-128	qui correspondent à ceux que vous devez étudier euh
cefc-fleuron-V_Rint_exo_05_P6-11	euh la copie
cefc-fleuron-V_Rint_exo_05_P6-143	elle est en train actuellement de de faire un catalogue avec tous les cours proposés
cefc-fleuron-V_Rint_exo_05_P6-58	donc là euh NNAAMMEE je suis désolée
cefc-fleuron-V_Rint_exo_05_P6-35	si c'est plus rapide euh en général
cefc-fleuron-V_Rint_exo_05_P6-141	donc euh vous lui enverrez également un message en lui expliquant hein que vous êtes étudiante erasmus et que vous souhaitez lui parler
cefc-fleuron-V_Rint_exo_05_P6-154	moi je vous attends avec le papier au niveau de la voilà de l'assurance
cefc-fleuron-V_Rint_exo_05_P6-75	vos parents peuvent peut-être appeler
cefc-fleuron-V_Rint_exo_05_P6-101	d'accord donc je vais dire mes parents qu'ils faxent directement à vous
cefc-fleuron-V_Rint_exo_05_P6-73	oui c'est pour les choses médecin
cefc-fleuron-V_Rint_exo_05_P6-114	ouh sociologie il y a plusieurs vous étudiez plusieurs domaines plusieurs euh
cefc-fleuron-V_Rint_exo_05_P6-74	et hum hum donc c'est ça en fait un certificat
cefc-fleuron-V_Rint_exo_05_P6-153	donc vous pourrez vous pourrez les contacter pis
cefc-fleuron-V_Rint_exo_05_P6-88	sinon vous êtes euh vous allez avoir des problèmes
cefc-fleuron-V_Rint_exo_05_P6-42	mais bon un accident ou aller chez le médecin
cefc-fleuron-V_Rint_exo_05_P6-134	c'est l'économie et gestion
cefc-fleuron-V_Rint_exo_05_P6-127	et monsieur NNAAMMEE va vous aider à trouver les cours
cefc-fleuron-V_Rint_exo_05_P6-83	alors je vous donne mon numéro de fax
cefc-fleuron-V_Rint_exo_05_P6-96	ça et euh oui ça euh ceci euh bah je peux
cefc-fleuron-V_Rint_exo_05_P6-14	oui l'autre chose j'ai pas trouvé
cefc-fleuron-V_Rint_exo_05_P6-140	donc là je vais vous donner le nom de NNAAMMEE qui aide les étudiants qui ont des autres cours à prendre
cefc-fleuron-V_Rint_exo_05_P6-46	et vous n'avez pas si je n'avais pas la sécurité
cefc-fleuron-V_Rint_exo_05_P6-156	je vous donne juste le le post-it
cefc-fleuron-V_Rint_exo_05_P6-110	on vous a donné son nom
cefc-fleuron-V_Rint_exo_05_P6-48	cela ce que vous me montrez c'est le dossier
cefc-fleuron-V_Rint_exo_05_P6-30	oui mais ça veut
cefc-fleuron-V_Rint_exo_05_P6-52	la euh
cefc-fleuron-V_Rint_exo_05_P6-34	ou même par fax hein c'était vous pouvez envoyer le document par fax hein
cefc-fleuron-V_Rint_exo_05_P6-21	vous avez fait la demande
cefc-fleuron-V_Rint_exo_05_P6-29	hein une copie de votre assurance privée
cefc-fleuron-V_Rint_exo_05_P6-62	et quelque chose qui dit que je suis étudiante pour avoir
cefc-fleuron-V_Rint_exo_05_P6-56	oui mais là aussi on a besoin de l'assurance hum
cefc-fleuron-V_Rint_exo_05_P6-49	ou ça
cefc-fleuron-V_Rint_exo_05_P6-41	j'ai vraiment besoin d'avoir un justificatif qui dit que vous êtes couverte parce que s'il vous arrive un j'espère pas hein
cefc-fleuron-V_Rint_exo_05_P6-77	la la société ou l'organisme pour demander un certificat et l'envoyer par fax
cefc-fleuron-V_Rint_exo_05_P6-121	d'accord vous pouvez écrire
cefc-fleuron-V_Rint_exo_05_P6-31	ça va durer parce que mes parents doivent envoyer avec la poste parce que je n'ai
cefc-fleuron-V_Rint_exo_05_P6-150	voilà donc c'est les deux professeurs déjà contacter euh en sachant que la rentrée c'est le vingt-huit septembre
cefc-fleuron-V_Rint_exo_05_P6-123	est-ce que je peux prendre des cours de tous les niveaux
cefc-fleuron-V_Rint_exo_05_P6-54	donc là là c'est vrai
cefc-fleuron-V_Rint_exo_05_P6-23_2	c'est privé en Allemagne
cefc-fleuron-V_Rint_exo_05_P6-61	je vais pas pouvoir vous faire la carte d'étudiante là
cefc-fleuron-V_Rint_exo_05_P6-53	société ça c'est certainement pour l'assurance de de votre chambre
cefc-fleuron-V_Rint_exo_05_P6-2	oui est-ce que quelque chose manque
cefc-fleuron-V_Rint_exo_05_P6-47_2	ça c'est différent oui
cefc-fleuron-V_Rint_exo_05_P6-144	ah très bien hein par le campus lettres donc ce catalogue il sera ici
cefc-fleuron-V_Rint_exo_05_P6-117	monsieur NNAAMMEE
cefc-fleuron-V_Rint_exo_05_P6-37	euh parce que là c'est vrai qu'effectivement là c'est hum
cefc-fleuron-V_Rint_exo_05_P6-147	donc il faudra bien regarder la messagerie de l'Université Nancy deux
cefc-fleuron-V_Rint_exo_05_P6-120	il faudrait prendre rendez-vous avec monsieur NNAAMMEE
cefc-fleuron-V_Rint_exo_05_P6-125	c'est votre université qui a établi les cours à choisir
cefc-fleuron-V_Rint_exo_05_P6-33	ah d'accord
cefc-fleuron-V_Rint_exo_05_P6-22	non vous avez une assurance une euh au niveau de la sécurité sociale ou une assurance privée
cefc-fleuron-V_Rint_exo_05_P6-38	ça va poser problème je peux pas vous faire euh
cefc-fleuron-V_Rint_exo_05_P6-105	d'accord et pour les cours
cefc-fleuron-V_Rint_exo_05_P6-158	oui vous reste vous gardez
cefc-fleuron-V_Rint_exo_05_P6-122	je vous note hein son adresse mail
cefc-fleuron-V_Rint_exo_05_P6-39	je peux pas vous faire l'inscription pour la carte parce que j'ai vraiment besoin de ce document
cefc-fleuron-V_Rint_exo_05_P6-115	euh domaines
cefc-fleuron-V_Rint_exo_05_P6-72_2	l'assurance privée en Allemagne vous avez souvent oui des assurances privées
cefc-fleuron-V_Rint_exo_05_P6-86	s'il y a un souci même pour le médecin euh
cefc-fleuron-V_Rint_exo_05_P6-133	voilà donc monsieur NNAAMMEE et puis je vois que vous avez d'autres d'autres cours à prendre
cefc-fleuron-V_Rint_exo_05_P6-103	et puis vous viendrez au bureau un après-midi
cefc-fleuron-V_Rint_exo_05_P6-109	le alors au niveau des cours euh normalement hein vous devez voir votre professeur coordinateur
cefc-fleuron-V_Rint_exo_05_P6-148	je vous envoie beaucoup d'informations par messagerie
cefc-fleuron-V_Rint_exo_05_P6-112	vous étudiez la communication
cefc-fleuron-V_Rint_exo_05_P6-137_2	économie gestion sociologie aussi
cefc-fleuron-V_Rint_exo_05_P6-67	alors la copie qui dit que je suis
cefc-fleuron-V_Rint_exo_05_P6-95	les alors ça je vous rends par contre oui
cefc-fleuron-V_Rint_exo_05_P6-91	donc si vous pouvez appeler vos parents ça peut se faire rapidement je pense hein
cefc-fleuron-V_Rint_exo_05_P6-119	monsieur NNAAMMEE oui c'est pour l'information communication
cefc-fleuron-V_Rint_exo_05_P6-9	la carte d'identité
cefc-fleuron-V_Rint_exo_05_P6-157	et puis donc on se revoit bientôt
cefc-fleuron-V_Rint_exo_05_P6-7	ma carte d'identité
cefc-fleuron-V_Rint_exo_05_P6-132	hein pour ensuite valider les cours passer les examens et puis revenir dans votre pays et puis valider votre diplôme euh sans pertuber le le cursus
cefc-fleuron-V_Rint_exo_05_P6-71	pour quel quel type d'assurance
cefc-fleuron-V_Rint_exo_05_P6-1	euh NNAAMMEE vous me rapportez donc votre dossier
cefc-fleuron-V_Rint_exo_05_P6-63	la oui la ou quelque chose moi il me faut un justificatif qui me dit que vous êtes bien assurée
cefc-fleuron-V_Rint_exo_05_P6-5	c'est parfait très bien
cefc-fleuron-V_Rint_exo_05_P6-145	je vous le diffuserai aussi par messagerie
cefc-fleuron-V_Rint_exo_05_P6-59	mais je pense qu'il va falloir qu'on se revoit
cefc-fleuron-V_Rint_exo_05_P6-99	vous me rapporterez uniquement la le papier qui manque d'accord oui
cefc-fleuron-V_Rint_exo_05_P6-104	et puis je vous ferez l'inscription entre deux rendez-vous d'accord
cefc-fleuron-V_Rint_exo_05_P6-4	mais je pense que non non non vous avez bien complété
cefc-fleuron-V_Rint_exo_05_P6-43	hum la seule chose oui
cefc-fleuron-V_Rint_exo_05_P6-142	vous souhaitez être conseillée pour les cours à choisir
cefc-fleuron-V_Rint_exo_05_P6-108	est-ce qu'il y a quelqu'un qui fait le
cefc-fleuron-V_Rint_exo_05_P6-107	les cours qu'est-ce que qu'est-ce qu'on doit faire
cefc-fleuron-V_Rint_exo_05_P6-124	il faut voir d'après votre contrat d'études
cefc-fleuron-V_Rint_exo_05_P6-24	c'est privé oui
cefc-fleuron-V_Rint_exo_05_P6-12	la lettre de confirmation hein qui dit que vous êtes bien étudiante erasmus pour euh deux semestres très bien
cefc-fleuron-V_Rint_exo_05_P6-85	parce que là vraiment c'est pour votre sécurité hein parce que
cefc-fleuron-V_Rint_exo_05_P6-90	voilà je vous donne le numéro de fax
cefc-fleuron-V_Rint_exo_05_P6-66	mais que vraiment j'ai vraiement besoin d'avoir un papier euh
cefc-fleuron-V_Rint_exo_05_P6-45	ça vous aide pas parce que là on doit avoir le same la même chose
cefc-fleuron-V_Rint_exo_05_P6-116	donc je vais regarder si j'ai le nom du professeur
cefc-fleuron-V_Rint_exo_05_P6-50	euh du CROUS c'est pour le le logement
cefc-fleuron-V_Rint_exo_05_P6-23_1	en Allemagne
cefc-fleuron-V_Rint_exo_05_P6-94	ouais je vais faire ça vous gardez
cefc-fleuron-V_Rint_exo_05_P6-55	mh oui oui bien sûr
cefc-fleuron-V_Rint_exo_05_P6-15	et vous avez avez oui
cefc-fleuron-V_Rint_exo_05_P6-68	qui certifie que vous avez bien cette assurance privée
cefc-fleuron-V_Rint_exo_05_P6-27	il me faudrait en fait ce papier
cefc-fleuron-V_Rint_exo_06_P9-66	bien merci beaucoup
cefc-fleuron-V_Rint_exo_06_P9-23	donc je vous donne ce petit papier hein pour les démarches à suivre
cefc-fleuron-V_Rint_exo_06_P9-51	d'accord donc vous n'avez pas suivi les cours de français intensifs
cefc-fleuron-V_Rint_exo_06_P9-80	donc bah vous pouvez aller chercher votre carte d'étudiant en G
cefc-fleuron-V_Rint_exo_06_P9-70	je vous ai rempli la première partie hein
cefc-fleuron-V_Rint_exo_06_P9-86	merci beaucoup bonne soirée merci
cefc-fleuron-V_Rint_exo_06_P9-48	vendredi le dix-huit le dix-sept
cefc-fleuron-V_Rint_exo_06_P9-49	ou le le jeudi
cefc-fleuron-V_Rint_exo_06_P9-30	vous êtes donc étudiant de l'Union Européenne
cefc-fleuron-V_Rint_exo_06_P9-1	bon bonjour
cefc-fleuron-V_Rint_exo_06_P9-75	euh hein pour l'instant euh je ne connais pas la date exacte
cefc-fleuron-V_Rint_exo_06_P9-4	donc je vous donne le papier
cefc-fleuron-V_Rint_exo_06_P9-17	qui vous aidera qui vous guidera
cefc-fleuron-V_Rint_exo_06_P9-88	bonne soirée au revoir
cefc-fleuron-V_Rint_exo_06_P9-68	voilà je mets le tampon de l'université
cefc-fleuron-V_Rint_exo_06_P9-28	donc vous la gardez pour vous hein
cefc-fleuron-V_Rint_exo_06_P9-22	demain hein ça fonctionne demain l'internet
cefc-fleuron-V_Rint_exo_06_P9-73	ensuite je garderai le document parce que il y aura la seconde partie la date du départ
cefc-fleuron-V_Rint_exo_06_P9-43	vous avez suivi les cours intensifs de français
cefc-fleuron-V_Rint_exo_06_P9-11	euh ici votre mot de passe
cefc-fleuron-V_Rint_exo_06_P9-45	je suis arrivé le vendredi
cefc-fleuron-V_Rint_exo_06_P9-72	où euh je note la date d'arrivée
cefc-fleuron-V_Rint_exo_06_P9-29	précieusement elle indique que vous n'avez pas payé de frais hein de de scolarité hein
cefc-fleuron-V_Rint_exo_06_P9-62	parce que en général les universités acceptent les fax hein pour euh ah bon pour les certificats d'arrivée
cefc-fleuron-V_Rint_exo_06_P9-57	ou c'est pour vous de de faire ça
cefc-fleuron-V_Rint_exo_06_P9-67	je vous en prie
cefc-fleuron-V_Rint_exo_06_P9-8	bon ici les quatre certificats hein de scolarité
cefc-fleuron-V_Rint_exo_06_P9-44	euh pas encore non euh j'ai euh
cefc-fleuron-V_Rint_exo_06_P9-25	c'est juste le bâtiment qui est derrière vous
cefc-fleuron-V_Rint_exo_06_P9-52	je vais mais pas encore
cefc-fleuron-V_Rint_exo_06_P9-56	c'est à moi de redonner à à à à Newcastle
cefc-fleuron-V_Rint_exo_06_P9-27	voilà là c'est une petite facture
cefc-fleuron-V_Rint_exo_06_P9-42	à l'université je pense que
cefc-fleuron-V_Rint_exo_06_P9-14_2	qui vous sera demandé pour l'accès à internet
cefc-fleuron-V_Rint_exo_06_P9-13	ici le numéro INE
cefc-fleuron-V_Rint_exo_06_P9-35	et c'est pour vous de de signer quelque chose de de mon université
cefc-fleuron-V_Rint_exo_06_P9-53	d'accord d'accord d'accord donc pour nous euh je vais noter
cefc-fleuron-V_Rint_exo_06_P9-50	le euh le dix-sept peut-être
cefc-fleuron-V_Rint_exo_06_P9-39	vous êtes arrivé quand
cefc-fleuron-V_Rint_exo_06_P9-60	si c'est plus facile pour vous
cefc-fleuron-V_Rint_exo_06_P9-61	ah ça ça serait excellent merci
cefc-fleuron-V_Rint_exo_06_P9-34	bon vous
cefc-fleuron-V_Rint_exo_06_P9-46	je pense c'était le dix-huitième
cefc-fleuron-V_Rint_exo_06_P9-16	je vais vous donner une petite documentation
cefc-fleuron-V_Rint_exo_06_P9-40	à l'université Nancy
cefc-fleuron-V_Rint_exo_06_P9-26	ah oui je je l'ai déjà vu merci
cefc-fleuron-V_Rint_exo_06_P9-76	donc pas de souci je je l'envoie demain matin
cefc-fleuron-V_Rint_exo_05_P7-80	oui oui je vais vous laisser écrire comme c'est les coordonnées de votre euh université
cefc-fleuron-V_Rint_exo_05_P7-92	euh oui bâtiment C
cefc-fleuron-V_Rint_exo_05_P7-25	euh donc c'est c'est bon
cefc-fleuron-V_Rint_exo_05_P7-9	le oui là où vous êtes née vous avez bien complété
cefc-fleuron-V_Rint_exo_05_P7-98	ce soir ou demain matin
cefc-fleuron-V_Rint_exo_05_P7-91	Medreville voilà vingt-huit rue Aristide Briand vous avez un numéro de chambre
cefc-fleuron-V_Rint_exo_05_P7-40	et mon université est est au en Espagne
cefc-fleuron-V_Rint_exo_05_P7-100	vous pouvez venir le chercher oui si vous voulez hum si vous en avez besoin
cefc-fleuron-V_Rint_exo_05_P7-96	et puis je l'envoie
cefc-fleuron-V_Rint_exo_05_P7-85	sinon regarde
cefc-fleuron-V_Rint_exo_05_P7-11	la photocopie la carte euh la lettre d'acceptation
cefc-fleuron-V_Rint_exo_05_P7-79	vous voulez je peux l'écrire
cefc-fleuron-V_Rint_exo_05_P7-5	je prends les documents
cefc-fleuron-V_Rint_exo_05_P7-42	il faut ah oui vous avez besoin
cefc-fleuron-V_Rint_exo_05_P7-101	bien merci
cefc-fleuron-V_Rint_exo_05_P7-51	je vais préciser campus lettres et sciences humaines
cefc-fleuron-V_Rint_exo_05_P7-53	NNAAMMEE euh téléphone je mets mon numéro de téléphone du bureau
cefc-fleuron-V_Rint_exo_05_P7-66	voilà et vous êtes ici pour deux semestres
cefc-fleuron-V_Rint_exo_05_P7-49	hum alors Université
cefc-fleuron-V_Rint_exo_05_P7-17	vous les gardez quand vous en aurez besoin hein pour différents organismes
cefc-fleuron-V_Rint_exo_05_P7-15	bien bien grâce à ce papier vous allez pouvoir retirer votre carte d'étudiante
cefc-fleuron-V_Rint_exo_05_P7-8	donc je vérifie euh très bien
cefc-fleuron-V_Rint_exo_05_P7-30	demain demain demain mercredi et puis vous pouvez aller tout de suite en salle G zéro huit bâtiment G
cefc-fleuron-V_Rint_exo_05_P7-6	ah c'est bien vous avez complété le petit papillon avec votre adresse de l'Université
cefc-fleuron-V_Rint_exo_05_P7-13	alors je vais faire la saisie
cefc-fleuron-V_Rint_exo_05_P7-52_2	NNAAMMEE NNAAMMEE
cefc-fleuron-V_Rint_exo_05_P7-18	vous les prendrez ici vous avez le les salles bâtiment J
cefc-fleuron-V_Rint_exo_05_P7-27	je vous donne une petite documentation pour euh l'accès à internet internet
cefc-fleuron-V_Rint_exo_05_P7-21	vous avez ici votre login et votre numéro INE les deux codes que vous aurez besoin pour avoir l'accès hein
cefc-fleuron-V_Rint_exo_05_P7-88	je vais je vais pas mettre CROUS
cefc-fleuron-V_Rint_exo_05_P7-95	hum je prends le document
cefc-fleuron-V_Rint_exo_05_P7-73	et puis je l'enverrai par fax demain matin
cefc-fleuron-V_Rint_exo_05_P7-19	vous avez les ordinateurs
cefc-fleuron-V_Rint_exo_05_P7-54	nous confirmons que l'étudiante est arrivée vous êtes donc arrivée à quelle date êtes-vous arrivée
cefc-fleuron-V_Rint_exo_05_P7-56	eh oui non la semaine dernière
cefc-fleuron-V_Rint_exo_05_P7-47	bien euh donc je vais compléter je pourrai l'envoyer par fax si vous voulez hein ce document
cefc-fleuron-V_Rint_exo_05_P7-103	jeudi après-midi plutôt parce que le bureau est fermé le mercredi après-midi
cefc-fleuron-V_Rint_exo_05_P7-55	vous êtes arrivée cette semaine ou
cefc-fleuron-V_Rint_exo_05_P7-77	au plus tard demain matin
cefc-fleuron-V_Rint_exo_05_P7-99	et demain je peux je viens
cefc-fleuron-V_Rint_exo_05_P7-1	bonjour NNAAMMEE NNAAMMEE
cefc-fleuron-V_Rint_exo_05_P7-50_1	donc je vais mettre Université
cefc-fleuron-V_Rint_exo_05_P7-63	le dix dix-neuf
cefc-fleuron-V_Rint_exo_05_P7-70	hein le semestre se termine fin juin
cefc-fleuron-V_Rint_exo_05_P7-78	il manque la direction où euh c'est
cefc-fleuron-V_Rint_exo_05_P7-86	ah vous l'avez sur le papier
cefc-fleuron-V_Rint_exo_05_P7-89	je vais préciser plutôt résidence
cefc-fleuron-V_Rint_exo_05_P7-38	et et voilà
cefc-fleuron-V_Rint_exo_05_P7-23	ça indique vous n'avez pas payé de euh hein
cefc-fleuron-V_Rint_exo_05_P7-24	vous n'avez rien payé du tout pas de frais
cefc-fleuron-V_Rint_exo_05_P7-106	au revoir au revoir
cefc-fleuron-V_Rint_exo_05_P7-105	je vous en prie bon après-midi
cefc-fleuron-V_Rint_exo_05_P7-64	un samedi samedi dix-neuf
cefc-fleuron-V_Rint_exo_05_P7-16	vous avez ici en bas de la feuille des certificats de scolarité hein qui vous seront utiles pour l'instant
cefc-fleuron-V_Rint_exo_05_P7-94	d'accord chambre cinq cent quatre je vais mettre ici le code postal avec la ville voilà
cefc-fleuron-V_Rint_exo_05_P7-74	ou en fin d'après -midi hein si je peux je l'envoie en fin d'après-midi
cefc-fleuron-V_Rint_exo_05_P7-71	bon je vais indiquer le nombre de mois
cefc-fleuron-V_Rint_exo_05_P7-14	et puis euh je pourrai vous donner le le papier qui vous permettra d'avoir la carte d'étudiant tout à l'heure
cefc-fleuron-V_Rint_exo_05_P7-22	on vous les demandera ici vous avez euh en fait euh
cefc-fleuron-V_Rint_exo_05_P7-43	pour confirmer que j'ai arrivé à l'université pour que l'Université me me renvoit les me donne de l'argent et
